image_path,filename,acne,blackheads,dark spots,dryness,normal,oily,pores,wrinkles
data/raw_images/dataset\acne\Acne_rosacea_051-Copy_jpeg.rf.8e0eeb1630a39a17150a1bc46cbeb7c5.jpg,Acne_rosacea_051-Copy_jpeg.rf.8e0eeb1630a39a17150a1bc46cbeb7c5.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne_treatment1-Copy_png.rf.309c14510884c6a804f6e46347c16486.jpg,acne_treatment1-Copy_png.rf.309c14510884c6a804f6e46347c16486.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne_treatment_kaliterna_jpg.rf.c4b4a2edc4701a037b260494fb678cf1.jpg,acne_treatment_kaliterna_jpg.rf.c4b4a2edc4701a037b260494fb678cf1.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\acne_vulgaris_png.rf.5712dc4c4ee95c3451d668fa6a264db7.jpg,acne_vulgaris_png.rf.5712dc4c4ee95c3451d668fa6a264db7.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\Active-Acne-Treatment3_jpg.rf.b2bfbae82cfd464348077b2b38f78616.jpg,Active-Acne-Treatment3_jpg.rf.b2bfbae82cfd464348077b2b38f78616.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\article-2060572-0EC482B900000578-464_1024x615_large_jpg.rf.cf7f1667ec208259bea3bf84a57fea0d.jpg,article-2060572-0EC482B900000578-464_1024x615_large_jpg.rf.cf7f1667ec208259bea3bf84a57fea0d.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\b-a3_mobile_109883_b_jpg.rf.8ecaac7cb6abbc2e6c4476e1b3708b17.jpg,b-a3_mobile_109883_b_jpg.rf.8ecaac7cb6abbc2e6c4476e1b3708b17.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\bb7d0704b3afa18fd5a8db14f9018036_jpg.rf.34e34f751646f078e82484b592b0c4f3.jpg,bb7d0704b3afa18fd5a8db14f9018036_jpg.rf.34e34f751646f078e82484b592b0c4f3.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\before-after-acne-treatment_jpg.rf.d556804745ce88eb96a3bbaabdbff7e7.jpg,before-after-acne-treatment_jpg.rf.d556804745ce88eb96a3bbaabdbff7e7.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\before-and-after-1603488659_jpg.rf.1388bb734850096cba2bd24b658a68fe.jpg,before-and-after-1603488659_jpg.rf.1388bb734850096cba2bd24b658a68fe.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\Before_jpg.rf.e6b27aa31e27221c22690b1fe457b92f.jpg,Before_jpg.rf.e6b27aa31e27221c22690b1fe457b92f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\Bells-Palsy-1_jpg.rf.5a73d1fea143325f493eecaa8308522e.jpg,Bells-Palsy-1_jpg.rf.5a73d1fea143325f493eecaa8308522e.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\Black-Ice-Pick-scarring_png.rf.2d3c1587a42388f4f8bb2b13379194c2.jpg,Black-Ice-Pick-scarring_png.rf.2d3c1587a42388f4f8bb2b13379194c2.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\C0018492-Acne_jpg.rf.5ee04fca3b9695d73a9afa29b2120990.jpg,C0018492-Acne_jpg.rf.5ee04fca3b9695d73a9afa29b2120990.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\C0018498-Acne_jpg.rf.5c0b0b761b22c10caf92898bb16bf1f6.jpg,C0018498-Acne_jpg.rf.5c0b0b761b22c10caf92898bb16bf1f6.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\C0024056-Acne_vulgaris_jpg.rf.c37d39adbe532761f51f1dff47f2af2b.jpg,C0024056-Acne_vulgaris_jpg.rf.c37d39adbe532761f51f1dff47f2af2b.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\C0031318-Cystic_acne_jpg.rf.3dba62b8ac8080159e1feb099b5b4766.jpg,C0031318-Cystic_acne_jpg.rf.3dba62b8ac8080159e1feb099b5b4766.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\C0384483-Acne_vulgaris_jpg.rf.036a404221d650ec33cf3f32f893d339.jpg,C0384483-Acne_vulgaris_jpg.rf.036a404221d650ec33cf3f32f893d339.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\C0384485-Acne_vulgaris_jpg.rf.e010ac4408bde418ba195e3eb3d5d965.jpg,C0384485-Acne_vulgaris_jpg.rf.e010ac4408bde418ba195e3eb3d5d965.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\C0384489-Nodular_acne_jpg.rf.31970f968c3ee7c8f6d5813106ac7493.jpg,C0384489-Nodular_acne_jpg.rf.31970f968c3ee7c8f6d5813106ac7493.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\C0384535-Acne_rosacea_jpg.rf.3989510f866c4fb2be79246dd646f667.jpg,C0384535-Acne_rosacea_jpg.rf.3989510f866c4fb2be79246dd646f667.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\c96v1mk9aeq31_jpg.rf.ebb025d26867593d8a08befd8a7b8af8.jpg,c96v1mk9aeq31_jpg.rf.ebb025d26867593d8a08befd8a7b8af8.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\CAF0CFD3-2031-406B-AC2B-A6F705460942-jpeg-94c4004c499ca00916a86e30c7f9fd88_jpeg.rf.a78949e3a3dce2fd95f1a1ff68e6b24c.jpg,CAF0CFD3-2031-406B-AC2B-A6F705460942-jpeg-94c4004c499ca00916a86e30c7f9fd88_jpeg.rf.a78949e3a3dce2fd95f1a1ff68e6b24c.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\ce2c6b00013e52753f1212cdcf2efe76_jpg.rf.902880547c64014f26fc0da0f52c84a7.jpg,ce2c6b00013e52753f1212cdcf2efe76_jpg.rf.902880547c64014f26fc0da0f52c84a7.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\coj7k6re1f021_png.rf.f9981dcf5f41ab33a7eba14d6cd91c5c.jpg,coj7k6re1f021_png.rf.f9981dcf5f41ab33a7eba14d6cd91c5c.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\cystic-acne_G_694069050_jpg.rf.e4a52ff80f9ae6037eab2127ada3ecf5.jpg,cystic-acne_G_694069050_jpg.rf.e4a52ff80f9ae6037eab2127ada3ecf5.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\depositphotos_325684016-stock-photo-teenage-girl-with-acne-problem_jpg.rf.15f8f88e739b2b7520eb901fcacbbb45.jpg,depositphotos_325684016-stock-photo-teenage-girl-with-acne-problem_jpg.rf.15f8f88e739b2b7520eb901fcacbbb45.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\e1b773cde1e05534390aa2404401e974_jpg.rf.9b47a0c24e2beb54a9bab272ca3fba01.jpg,e1b773cde1e05534390aa2404401e974_jpg.rf.9b47a0c24e2beb54a9bab272ca3fba01.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\evolv_gallery-zoskin-patient4-before-2_png.rf.01ef03194fbf31fdd6d842842f997f5a.jpg,evolv_gallery-zoskin-patient4-before-2_png.rf.01ef03194fbf31fdd6d842842f997f5a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\EWzV7k5Gy-5yjsFf8-Y5kQ_m-1-_jpg.rf.5b67db1953e7d7e65ce7741d4a673f63.jpg,EWzV7k5Gy-5yjsFf8-Y5kQ_m-1-_jpg.rf.5b67db1953e7d7e65ce7741d4a673f63.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\F2_png.rf.c2f2ea46acba738f2a423e86713dfa34.jpg,F2_png.rf.c2f2ea46acba738f2a423e86713dfa34.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\f7d8df8c60aa6b73bc15a59ad57c79a5_jpg.rf.6a7cfd521c8fd4f242c37bad659451e4.jpg,f7d8df8c60aa6b73bc15a59ad57c79a5_jpg.rf.6a7cfd521c8fd4f242c37bad659451e4.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\face-with-acne_jpg.rf.d25205f7e85cbd9ab0c0b7932cbbe413.jpg,face-with-acne_jpg.rf.d25205f7e85cbd9ab0c0b7932cbbe413.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\female-face-acne-skin-problem-young-woman-showing-her-face-acne-moles-dry-lips-teen-girl-no-make-up-red-spots-147023688_jpg.rf.1965913ba405d69f3c8c123cfe32e65c.jpg,female-face-acne-skin-problem-young-woman-showing-her-face-acne-moles-dry-lips-teen-girl-no-make-up-red-spots-147023688_jpg.rf.1965913ba405d69f3c8c123cfe32e65c.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\ffb795ba-00e0-4038-84bf-98b795410e88-screen-shot-2017-12-14-at-125700-pm_jpg.rf.2e15423cd3ce720e2856ba82c75c240f.jpg,ffb795ba-00e0-4038-84bf-98b795410e88-screen-shot-2017-12-14-at-125700-pm_jpg.rf.2e15423cd3ce720e2856ba82c75c240f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\file_jpg.rf.be1ba4e449dd19447d9c8734c9c1521f.jpg,file_jpg.rf.be1ba4e449dd19447d9c8734c9c1521f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\flat_wart_-4-_jpg.rf.82e2c9a5ef36cdf99695f608f422ea25.jpg,flat_wart_-4-_jpg.rf.82e2c9a5ef36cdf99695f608f422ea25.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\flat_wart_-68-_jpg.rf.17545dfbf42edf5eb4b6ce5636f7a1ea.jpg,flat_wart_-68-_jpg.rf.17545dfbf42edf5eb4b6ce5636f7a1ea.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\flat_wart_-68-_jpg.rf.cc33ce37d31fd28b2d61b5a396825121.jpg,flat_wart_-68-_jpg.rf.cc33ce37d31fd28b2d61b5a396825121.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\FMBKHEI5MmjZyJXXQ3EguxuauEUIFMi-Lb-WG27sML4_png.rf.534f78bddd8b7c0bc6d6bd6038a9e487.jpg,FMBKHEI5MmjZyJXXQ3EguxuauEUIFMi-Lb-WG27sML4_png.rf.534f78bddd8b7c0bc6d6bd6038a9e487.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\fungal-acne-1-_jpg.rf.97697a3813bc6ff4ddc67ac05dc8ba15.jpg,fungal-acne-1-_jpg.rf.97697a3813bc6ff4ddc67ac05dc8ba15.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\gallery_151762_12216_497001_jpg.rf.81b1f2bc5731150787f4032851b59cb0.jpg,gallery_151762_12216_497001_jpg.rf.81b1f2bc5731150787f4032851b59cb0.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\gallery_164926_12280_652062_jpg.rf.996b9ee7e95719951b82de65d3cd722e.jpg,gallery_164926_12280_652062_jpg.rf.996b9ee7e95719951b82de65d3cd722e.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\gallery_174730_14272_301089_jpg.rf.31544ff8762c20868aa540f1dc278047.jpg,gallery_174730_14272_301089_jpg.rf.31544ff8762c20868aa540f1dc278047.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\gallery_205163_12842_79008_jpg.rf.dc1f19ae8071114ac848c7d36813c601.jpg,gallery_205163_12842_79008_jpg.rf.dc1f19ae8071114ac848c7d36813c601.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\gallery_220146_13338_268656_jpg.rf.1842e90a5f8890f5f2d9ad068a2998f9.jpg,gallery_220146_13338_268656_jpg.rf.1842e90a5f8890f5f2d9ad068a2998f9.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\gallery_438857_14052_2182_jpg.rf.2aa9066e3755f9f84e58570ce0818c62.jpg,gallery_438857_14052_2182_jpg.rf.2aa9066e3755f9f84e58570ce0818c62.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\gallery_483742_14314_59312_jpeg.rf.ecb1ea2c84de33ef4c2ce836e1150080.jpg,gallery_483742_14314_59312_jpeg.rf.ecb1ea2c84de33ef4c2ce836e1150080.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\gallery_59843_6647_31633_jpg.rf.f3eb92184ded92bce912aa0001386b8e.jpg,gallery_59843_6647_31633_jpg.rf.f3eb92184ded92bce912aa0001386b8e.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\GettyImages-112257731-596233cf5f9b583f180d1747_jpg.rf.2b65b04a05a881415d6dd795533e3922.jpg,GettyImages-112257731-596233cf5f9b583f180d1747_jpg.rf.2b65b04a05a881415d6dd795533e3922.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\GettyImages-552992761_header-1024x575_png.rf.d52551c26f5e856640949e8016047897.jpg,GettyImages-552992761_header-1024x575_png.rf.d52551c26f5e856640949e8016047897.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\GettyImages-552992761_thumb-1-_jpg.rf.a06c75db53e74ab328480d52ce8c7514.jpg,GettyImages-552992761_thumb-1-_jpg.rf.a06c75db53e74ab328480d52ce8c7514.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\GettyImages-902372188_thumb_jpg.rf.df00cb55b2b40eb7dff5a77404290742.jpg,GettyImages-902372188_thumb_jpg.rf.df00cb55b2b40eb7dff5a77404290742.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\glitter_nails_touching_acne_forehead-1200x628-FACEBOOK_jpg.rf.aca2bbaee2c8457569e0622eda773d23.jpg,glitter_nails_touching_acne_forehead-1200x628-FACEBOOK_jpg.rf.aca2bbaee2c8457569e0622eda773d23.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\How-I-Cleared-My-Acne2_png.rf.16defb652ba92843b570020c8217d2dc.jpg,How-I-Cleared-My-Acne2_png.rf.16defb652ba92843b570020c8217d2dc.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\How-I-Cleared-My-Acne_png.rf.9893e577fb722470582ad47e9072b5f6.jpg,How-I-Cleared-My-Acne_png.rf.9893e577fb722470582ad47e9072b5f6.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\how-to-get-rid-of-acne-and-its-possible-treatments_jpg.rf.2a106b43f96a37738c0ecb52cdb05813.jpg,how-to-get-rid-of-acne-and-its-possible-treatments_jpg.rf.2a106b43f96a37738c0ecb52cdb05813.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\how-to-get-rid-of-acne_png.rf.2f338485984eeabf383c14c6b16b0f48.jpg,how-to-get-rid-of-acne_png.rf.2f338485984eeabf383c14c6b16b0f48.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\hqdefault_jpg.rf.66493b294e6002d6864b7e20f85e29e6.jpg,hqdefault_jpg.rf.66493b294e6002d6864b7e20f85e29e6.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\image-jpeg-d4b6a9bf6a9567226cbe430ae3606714_jpeg.rf.9f88db317e3ef7715dc39cd1a677e7a4.jpg,image-jpeg-d4b6a9bf6a9567226cbe430ae3606714_jpeg.rf.9f88db317e3ef7715dc39cd1a677e7a4.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\image-jpg-074f5bf4398673d5345e34a77d26f2f8-1-_jpg.rf.70ff05b3275053bc5b863bece14ede58.jpg,image-jpg-074f5bf4398673d5345e34a77d26f2f8-1-_jpg.rf.70ff05b3275053bc5b863bece14ede58.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\image-jpg-6c7b19523bdd5a48c8fca69fcd0edf2d_jpg.rf.d77ad1a56b7c3b967e330f473e2bdc68.jpg,image-jpg-6c7b19523bdd5a48c8fca69fcd0edf2d_jpg.rf.d77ad1a56b7c3b967e330f473e2bdc68.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\image-jpg-e82341306e199844c244558307a055e0-1-_jpg.rf.b989bf3ea35a01d9db9b31f803776777.jpg,image-jpg-e82341306e199844c244558307a055e0-1-_jpg.rf.b989bf3ea35a01d9db9b31f803776777.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\image-thumb-jpeg-ea2587f558684edf3c00f7558ebcad6e_jpeg.rf.28c024e8611178664e96fcea869137de.jpg,image-thumb-jpeg-ea2587f558684edf3c00f7558ebcad6e_jpeg.rf.28c024e8611178664e96fcea869137de.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\image_jpg.rf.2ec0ead6a5f9b2c64bb7bd5f11ae8fda.jpg,image_jpg.rf.2ec0ead6a5f9b2c64bb7bd5f11ae8fda.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0043-JPG-70f9dc7d17dcdf8dbb055d4013e94831_jpg.rf.452d7564fac58da0c8aa2c54527f5ef0.jpg,IMG_0043-JPG-70f9dc7d17dcdf8dbb055d4013e94831_jpg.rf.452d7564fac58da0c8aa2c54527f5ef0.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0062_JPG_jpg.rf.3ba7d79db489c49956e0f667ce235d42.jpg,IMG_0062_JPG_jpg.rf.3ba7d79db489c49956e0f667ce235d42.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0088_JPG_jpg.rf.3c4b0706cc1f5b7edf6a249ad12b5efc.jpg,IMG_0088_JPG_jpg.rf.3c4b0706cc1f5b7edf6a249ad12b5efc.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0089_JPG_jpg.rf.17e2ad5c7fe0559eb460279aa9e511bd.jpg,IMG_0089_JPG_jpg.rf.17e2ad5c7fe0559eb460279aa9e511bd.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0138_JPG_jpg.rf.17581e72db1a189f04945f4025d13be8.jpg,IMG_0138_JPG_jpg.rf.17581e72db1a189f04945f4025d13be8.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0138_JPG_jpg.rf.cbf610e8cb9e066b32f502d0390177fa.jpg,IMG_0138_JPG_jpg.rf.cbf610e8cb9e066b32f502d0390177fa.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0201_JPG_jpg.rf.1504c499b801b713daa9717eda58271d.jpg,IMG_0201_JPG_jpg.rf.1504c499b801b713daa9717eda58271d.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0223_jpg.rf.c530ef0c558472bf246f50ee4aec0c8a.jpg,IMG_0223_jpg.rf.c530ef0c558472bf246f50ee4aec0c8a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0230_JPG_jpg.rf.820de5a64cc40aa8a4c8cdc9a2eac49d.jpg,IMG_0230_JPG_jpg.rf.820de5a64cc40aa8a4c8cdc9a2eac49d.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_0256_JPG_jpg.rf.3a956ee3e88a651061a53a4f8b35b78f.jpg,IMG_0256_JPG_jpg.rf.3a956ee3e88a651061a53a4f8b35b78f.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_20190708_023210-jpg-7232dbb2bd7459bc1f8ae066423aa7a4-1-_jpg.rf.cba768d631c5fe3916d7b5e0aab93bdf.jpg,IMG_20190708_023210-jpg-7232dbb2bd7459bc1f8ae066423aa7a4-1-_jpg.rf.cba768d631c5fe3916d7b5e0aab93bdf.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_2145-1_jpg.rf.319472381f7859df3767236f7fd3f162.jpg,IMG_2145-1_jpg.rf.319472381f7859df3767236f7fd3f162.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_3366-JPG-799f3d13a535a94016ba39c390b09efa_jpg.rf.6d9240dc9d963fc4227d6b708ebfa128.jpg,IMG_3366-JPG-799f3d13a535a94016ba39c390b09efa_jpg.rf.6d9240dc9d963fc4227d6b708ebfa128.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_3554-JPG-f4bf444684be38571736983531eaafdf_jpg.rf.1d7948dbc27faf055fc283b28aef9c67.jpg,IMG_3554-JPG-f4bf444684be38571736983531eaafdf_jpg.rf.1d7948dbc27faf055fc283b28aef9c67.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_3612-JPG-725c4d39a5a52639dde2be8be7b05adc_jpg.rf.4c2bd69229d259010d6a7fe659e03fb1.jpg,IMG_3612-JPG-725c4d39a5a52639dde2be8be7b05adc_jpg.rf.4c2bd69229d259010d6a7fe659e03fb1.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_3994-JPG-193268bd978993fbad84e920569ea5ed_jpg.rf.12669aee5d7cdc4a9a3ed6ef67abac24.jpg,IMG_3994-JPG-193268bd978993fbad84e920569ea5ed_jpg.rf.12669aee5d7cdc4a9a3ed6ef67abac24.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\img_4942_png.rf.f2c69cffe5b8b378c5c55da7c173f2dd.jpg,img_4942_png.rf.f2c69cffe5b8b378c5c55da7c173f2dd.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\IMG_8544-thumb-JPG-faf77397f165101fbe28d89642ac2fe3_jpg.rf.fdaa20822f424f9a0f16fc367bb02ede.jpg,IMG_8544-thumb-JPG-faf77397f165101fbe28d89642ac2fe3_jpg.rf.fdaa20822f424f9a0f16fc367bb02ede.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\ISS_20309_29682-copy-2-2048x1365_jpg.rf.ee1818ac6eb7f818c03d8359f08a3090.jpg,ISS_20309_29682-copy-2-2048x1365_jpg.rf.ee1818ac6eb7f818c03d8359f08a3090.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\istockphoto-849986310-170667a_jpg.rf.c9e620ab5c37eecdd7a1ef4dfe074827.jpg,istockphoto-849986310-170667a_jpg.rf.c9e620ab5c37eecdd7a1ef4dfe074827.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\jko16nvn14061_png.rf.ecdba4fdf6a59877cb015508ae03b853.jpg,jko16nvn14061_png.rf.ecdba4fdf6a59877cb015508ae03b853.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\k92m6peqn1n31-1-_jpg.rf.8c549fe9294cd60be14ee09f7f98ccf6.jpg,k92m6peqn1n31-1-_jpg.rf.8c549fe9294cd60be14ee09f7f98ccf6.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\large-IMG_3890-jpg-2720bb071697b81024bb71135ded7e76_jpg.rf.e2e6b63161301a597b64c08c28db40f4.jpg,large-IMG_3890-jpg-2720bb071697b81024bb71135ded7e76_jpg.rf.e2e6b63161301a597b64c08c28db40f4.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\large-IMG_8887-JPG-be05af23e48fb382e5811e2f915ddf90_jpg.rf.672b9718f6fed67ea530f9e25aa9065a.jpg,large-IMG_8887-JPG-be05af23e48fb382e5811e2f915ddf90_jpg.rf.672b9718f6fed67ea530f9e25aa9065a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_0_jpg.rf.15f7219f86fb07cca9f437431ef343c2.jpg,levle0_0_jpg.rf.15f7219f86fb07cca9f437431ef343c2.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_0_jpg.rf.ca1c8c4043ea50f331ee93dc272f4aef.jpg,levle0_0_jpg.rf.ca1c8c4043ea50f331ee93dc272f4aef.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_102_jpg.rf.83e6804ef67d3ba46d655b98cc8d35e2.jpg,levle0_102_jpg.rf.83e6804ef67d3ba46d655b98cc8d35e2.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_106_jpg.rf.1502e7423707eef5b17c25629c3c9dec.jpg,levle0_106_jpg.rf.1502e7423707eef5b17c25629c3c9dec.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_111_jpg.rf.3c5ef9034df18126bb7678a7ead4d647.jpg,levle0_111_jpg.rf.3c5ef9034df18126bb7678a7ead4d647.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_114_jpg.rf.81604e99e9ea40458b8980717f90e2ae.jpg,levle0_114_jpg.rf.81604e99e9ea40458b8980717f90e2ae.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_116_jpg.rf.16b9b4fb45458a7d27334d9474a1adc3.jpg,levle0_116_jpg.rf.16b9b4fb45458a7d27334d9474a1adc3.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_119_jpg.rf.a73663af5bf17e03d6aebd009031044e.jpg,levle0_119_jpg.rf.a73663af5bf17e03d6aebd009031044e.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_119_jpg.rf.efa6110b306f3886dba0319eb4fb6c4b.jpg,levle0_119_jpg.rf.efa6110b306f3886dba0319eb4fb6c4b.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_11_jpg.rf.3a42dcaeb7e3cf514ac9873e27180e0e.jpg,levle0_11_jpg.rf.3a42dcaeb7e3cf514ac9873e27180e0e.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_11_jpg.rf.ca532d2f2902eb370e8acef03d81982d.jpg,levle0_11_jpg.rf.ca532d2f2902eb370e8acef03d81982d.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_122_jpg.rf.15755fe5760398f0172e31247dbc6e68.jpg,levle0_122_jpg.rf.15755fe5760398f0172e31247dbc6e68.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_124_jpg.rf.82c1d464453b1ff1e9c7b3059c60e746.jpg,levle0_124_jpg.rf.82c1d464453b1ff1e9c7b3059c60e746.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_125_jpg.rf.a838b162cc3e6236cde5982c546b1681.jpg,levle0_125_jpg.rf.a838b162cc3e6236cde5982c546b1681.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_125_jpg.rf.cb3b35f94b3aa3e3752832cd686d66de.jpg,levle0_125_jpg.rf.cb3b35f94b3aa3e3752832cd686d66de.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_126_jpg.rf.157ed004d5dbb6e5f3cb11a9d54ef15a.jpg,levle0_126_jpg.rf.157ed004d5dbb6e5f3cb11a9d54ef15a.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_130_jpg.rf.cb84027a16bb9b70e8061a1ff24cd7dc.jpg,levle0_130_jpg.rf.cb84027a16bb9b70e8061a1ff24cd7dc.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_137_jpg.rf.cbf7ed1591c40236caf1b1b715a862ab.jpg,levle0_137_jpg.rf.cbf7ed1591c40236caf1b1b715a862ab.jpg,1,0,0,0,0,0,0,0
data/raw_images/dataset\acne\levle0_140_jpg.rf.151ab14f8e894e0870a27bad5c7fc33f.jpg,levle0_140_jpg.rf.151ab14f8e894e0870a27bad5c7fc33f.jpg,1,0,0,0,0,0,0,0
